date,Upper BBand,Middle BBand,Lower BBand,EMA,RSI,SMA,MACD,MACD Signal,Closing Price
2021-01-28 09:00:00,255.8775,220.1111,184.3447,222.7963,57.886,220.1111,7.2754,8.575,234.99
2021-01-28 08:00:00,255.9488,218.4264,180.904,221.9554,57.3413,218.4264,7.5593,8.8999,233.0
2021-01-28 05:00:00,255.9211,216.7714,177.6217,221.1937,54.7845,216.7714,8.0142,9.2351,224.0
2021-01-27 20:00:00,256.071,215.5044,174.9379,221.0001,59.0578,215.5044,9.3947,9.5403,235.24
2021-01-27 18:00:00,255.3407,213.7257,172.1108,220.0181,58.4332,213.7257,9.8756,9.5767,233.0
2021-01-27 17:00:00,253.9623,212.4607,170.9592,219.1228,59.3118,212.4607,10.5739,9.502,235.25
2021-01-27 16:00:00,252.1644,211.1637,170.1631,218.0105,59.3065,211.1637,11.0822,9.2341,235.23
2021-01-27 15:00:00,250.2095,209.8331,169.4567,216.823,59.8938,209.8331,11.5718,8.772,236.8
2021-01-27 14:00:00,247.8488,208.5684,169.2881,215.4453,63.6648,208.5684,11.8686,8.0721,246.515
2021-01-27 13:00:00,243.8154,207.1186,170.4219,213.3025,63.5426,207.1186,11.0856,7.123,245.98
2021-01-27 12:00:00,239.9457,206.0653,172.1849,211.0489,66.1904,206.0653,9.9795,6.1323,252.5634
2021-01-27 11:00:00,233.8696,204.6502,175.4307,208.1858,63.3508,204.6502,7.7522,5.1705,239.9
2021-01-27 10:00:00,230.0818,203.7455,177.4092,205.9986,63.8378,203.7455,6.0859,4.5251,241.0901
2021-01-27 09:00:00,225.7125,202.8758,180.0392,203.5785,51.4825,202.8758,3.7494,4.1349,200.314
2021-01-27 08:00:00,227.1544,203.532,179.9097,203.8037,56.1119,203.532,4.8645,4.2313,210.5
2021-01-27 05:00:00,226.7988,203.317,179.8353,203.3419,58.8121,203.317,5.1798,4.073,215.88
2021-01-26 20:00:00,225.9381,202.921,179.904,202.4772,56.9977,202.921,4.9592,3.7963,211.0
2021-01-26 19:00:00,225.5391,202.7077,179.8763,201.8894,58.6877,202.7077,5.1023,3.5055,214.3
2021-01-26 18:00:00,224.8297,202.3903,179.951,201.0335,57.4687,202.3903,4.8748,3.1063,211.0
2021-01-26 17:00:00,224.4183,202.1857,179.9531,200.3461,59.2615,202.1857,4.8494,2.6642,214.5
2021-01-26 16:00:00,223.4271,201.6061,179.785,199.37,59.2973,201.6061,4.3902,2.1179,214.57
2021-01-26 15:00:00,222.3545,200.9357,179.517,198.3217,60.0353,200.9357,3.7331,1.5498,216.045
2021-01-26 14:00:00,221.1547,199.9946,178.8344,197.0994,57.9824,199.9946,2.6898,1.004,210.055
2021-01-26 13:00:00,220.5135,199.2499,177.9863,196.2059,56.5152,199.2499,1.9291,0.5826,205.985
2021-01-26 12:00:00,220.0845,198.7099,177.3354,195.5315,55.5324,198.7099,1.3444,0.246,203.32
2021-01-26 11:00:00,219.7679,198.3326,176.8973,194.9944,61.8221,198.3326,0.8499,-0.0286,215.73
2021-01-26 10:00:00,218.2515,197.3083,176.3651,193.5643,57.0666,197.3083,-1.0571,-0.2483,203.175
2021-01-26 09:00:00,218.0052,196.6828,175.3603,192.9015,49.4703,196.6828,-2.1975,-0.046,187.5
2021-01-26 08:00:00,218.1075,196.5798,175.052,193.2741,50.8007,196.5798,-2.0251,0.4918,189.9
2021-01-25 20:00:00,218.3637,196.3091,174.2545,193.5068,48.6308,196.3091,-2.02,1.1211,186.0
2021-01-25 19:00:00,218.5152,196.1818,173.8485,194.0245,47.7453,196.1818,-1.5869,1.9063,184.45
2021-01-25 18:00:00,218.6824,196.0622,173.4419,194.6848,47.1201,196.0622,-0.8533,2.7796,183.35
2021-01-25 17:00:00,218.7311,196.0257,173.3204,195.4665,48.4655,196.0257,0.2075,3.6878,185.99
2021-01-25 16:00:00,219.0322,195.7981,172.5639,196.12,46.1516,195.7981,1.2897,4.5579,181.88
2021-01-25 15:00:00,219.2796,195.6551,172.0305,197.1021,53.6075,195.6551,3.0706,5.375,195.05
2021-01-25 14:00:00,219.2662,195.3021,171.3379,197.2436,54.4402,195.3021,3.9581,5.9511,196.34
2021-01-25 13:00:00,219.2729,194.8074,170.3419,197.306,53.8879,194.8074,4.9019,6.4493,195.311
2021-01-25 12:00:00,219.2857,194.3351,169.3845,197.4435,56.1578,194.3351,6.1401,6.8362,198.86
2021-01-25 11:00:00,219.0381,193.7851,168.5321,197.3458,58.9724,193.7851,7.2698,7.0102,203.02
2021-01-25 10:00:00,218.4137,193.1241,167.8345,196.9545,67.9644,193.1241,8.1823,6.9453,214.38
2021-01-25 09:00:00,216.3447,192.0679,167.7911,195.7528,66.0855,192.0679,8.0714,6.6361,210.11
2021-01-25 08:00:00,214.6794,191.2268,167.7743,194.7626,68.4956,191.2268,8.2473,6.2772,212.76
2021-01-25 07:00:00,212.4362,190.2842,168.1321,193.5214,70.5995,190.2842,8.0819,5.7847,215.0
2021-01-25 06:00:00,209.5097,189.2955,169.0813,192.0401,75.6107,189.2955,7.5252,5.2104,220.0
2021-01-25 05:00:00,204.8553,188.0883,171.3214,190.1119,68.7765,188.0883,6.1961,4.6317,204.05
2021-01-22 19:00:00,203.2121,187.5277,171.8432,189.1506,68.7499,187.5277,6.0336,4.2406,204.0
2021-01-22 18:00:00,201.3966,186.9543,172.5121,188.1265,69.4344,186.9543,5.7435,3.7924,204.6
2021-01-22 17:00:00,199.165,186.2677,173.3704,186.9904,69.6348,186.2677,5.2285,3.3046,204.7794
2021-01-22 16:00:00,196.4961,185.5537,174.6112,185.7636,69.7222,185.5537,4.477,2.8237,204.86
2021-01-22 15:00:00,193.1184,184.822,176.5256,184.4466,65.725,184.822,3.4444,2.4104,197.1117
2021-01-22 14:00:00,191.2972,184.3483,177.3994,183.5731,64.1596,184.3483,2.8653,2.1518,194.46
2021-01-22 13:00:00,189.8215,183.9425,178.0635,182.8223,59.6976,183.9425,2.3544,1.9735,187.81
2021-01-22 12:00:00,189.4872,183.7735,178.0598,182.4783,59.6288,183.7735,2.3452,1.8783,187.7159
2021-01-22 11:00:00,189.1367,183.5873,178.038,182.1171,61.8723,183.5873,2.3089,1.7615,189.785
2021-01-22 10:00:00,188.554,183.4455,178.337,181.5883,64.3787,183.4455,2.0183,1.6247,192.0
2021-01-22 09:00:00,187.2281,183.0333,178.8386,180.8703,59.3477,183.0333,1.3925,1.5263,185.0
2021-01-21 17:00:00,187.9583,182.657,177.3557,180.5855,58.8745,182.657,1.2863,1.5598,184.41
2021-01-21 16:00:00,188.666,182.2567,175.8473,180.3217,58.8745,182.2567,1.1921,1.6281,184.41
2021-01-21 15:00:00,189.8562,181.7097,173.5632,180.0398,56.7787,181.7097,1.0545,1.7371,181.78
2021-01-21 14:00:00,190.497,181.3137,172.1303,179.9197,57.2096,181.3137,1.1313,1.9078,182.1821
2021-01-21 13:00:00,190.8333,180.9409,171.0485,179.7637,56.1515,180.9409,1.172,2.1019,180.8595
2021-01-21 12:00:00,191.2532,180.5689,169.8847,179.6881,57.6064,180.5689,1.3415,2.3344,182.257
2021-01-21 11:00:00,191.509,180.1472,168.7854,179.511,55.115,180.1472,1.396,2.5826,179.16
2021-01-21 10:00:00,191.8225,179.8205,167.8185,179.5352,53.784,179.8205,1.7606,2.8793,177.59
2021-01-21 09:00:00,191.9954,179.5995,167.2037,179.6693,61.4977,179.5995,2.3603,3.1589,184.46
2021-01-20 18:00:00,191.759,179.1665,166.5741,179.3389,59.0517,179.1665,2.3919,3.3586,181.5
2021-01-20 17:00:00,191.8645,178.7302,165.5959,179.1899,58.7453,178.7302,2.6987,3.6003,181.142
2021-01-20 16:00:00,192.028,178.2525,164.4769,179.0553,60.2275,178.2525,3.0876,3.8257,182.36
2021-01-20 15:00:00,191.7879,177.8876,163.9874,178.8274,61.2442,177.8876,3.415,4.0102,183.189
2021-01-20 14:00:00,191.409,177.6147,163.8203,178.5266,60.8636,177.6147,3.6988,4.159,182.695
2021-01-20 13:00:00,191.0474,177.3442,163.6409,178.2391,63.5283,177.3442,4.0576,4.274,184.878
2021-01-20 12:00:00,190.4421,176.9846,163.527,177.7812,63.2447,176.9846,4.2342,4.3281,184.48
2021-01-20 11:00:00,189.8496,176.6686,163.4875,177.3192,64.2891,176.6686,4.4386,4.3515,185.3401
2021-01-20 10:00:00,189.0961,176.2659,163.4357,176.7661,63.2278,176.2659,4.5473,4.3298,183.785
2021-01-20 09:00:00,188.4883,175.9517,163.4152,176.282,67.5251,175.9517,4.7783,4.2754,187.23
2021-01-20 08:00:00,187.3283,175.4516,163.5748,175.527,67.2566,175.4516,4.6528,4.1497,186.8
2021-01-19 19:00:00,186.1889,175.0826,163.9762,174.7495,65.4589,175.0826,4.4687,4.0239,184.0
2021-01-19 18:00:00,185.3836,174.7822,164.1809,174.1116,65.0347,174.7822,4.4539,3.9127,183.36
2021-01-19 17:00:00,184.5645,174.3561,164.1476,173.4737,64.7404,174.3561,4.4354,3.7774,182.91
2021-01-19 16:00:00,183.7516,173.9044,164.0572,172.823,64.734,173.9044,4.393,3.6129,182.9
2021-01-19 15:00:00,182.9709,173.3544,163.7379,172.128,64.3508,173.3544,4.276,3.4179,182.285
2021-01-19 14:00:00,182.6539,172.6449,162.6359,171.4275,64.8572,172.6449,4.1271,3.2033,182.7421
2021-01-19 13:00:00,182.0643,171.9152,161.766,170.6472,64.4955,171.9152,3.8306,2.9724,182.13
2021-01-19 12:00:00,181.3747,171.2058,161.037,169.8553,68.2681,171.2058,3.4586,2.7578,185.53
2021-01-19 11:00:00,179.8508,170.3505,160.8502,168.7743,64.8191,170.3505,2.5874,2.5826,179.635
2021-01-19 10:00:00,179.3084,169.6783,160.0482,168.0252,60.6651,169.6783,2.038,2.5814,173.71
2021-01-19 09:00:00,179.1986,169.278,159.3574,167.6332,59.6467,169.278,1.9104,2.7173,172.4
2021-01-15 20:00:00,179.0128,169.01,159.0072,167.3044,55.9434,169.01,1.8531,2.919,168.0
2021-01-15 19:00:00,179.1122,168.8153,158.5185,167.2565,58.1719,168.8153,2.201,3.1855,169.9
2021-01-15 18:00:00,179.3801,168.43,157.4799,167.0742,59.4982,168.43,2.4196,3.4316,171.0
2021-01-15 17:00:00,179.6255,167.9567,156.2878,166.8034,58.415,167.9567,2.5514,3.6846,169.7
2021-01-15 16:00:00,180.7261,167.2718,153.8175,166.6037,58.3363,167.2718,2.8149,3.9679,169.605
2021-01-15 15:00:00,181.6689,166.545,151.4211,166.3967,58.1388,166.545,3.12,4.2562,169.36
2021-01-15 14:00:00,182.4962,165.7796,149.0631,166.1923,59.9326,165.7796,3.4889,4.5402,170.96
2021-01-15 13:00:00,182.7515,165.025,147.2984,165.8635,60.5079,165.025,3.7462,4.803,171.47
2021-01-15 12:00:00,182.8015,164.2476,145.6938,165.4768,58.1795,164.2476,3.9681,5.0673,168.4098
2021-01-15 11:00:00,182.9395,163.5673,144.1951,165.2746,56.8953,163.5673,4.5052,5.3421,166.81
2021-01-15 10:00:00,183.0627,162.9366,142.8106,165.1687,62.2112,162.9366,5.2881,5.5513,171.415
2021-01-15 09:00:00,182.7372,162.1453,141.5534,164.7379,66.9163,162.1453,5.7415,5.6171,175.0
2021-01-14 20:00:00,181.8671,161.248,140.6288,164.0301,66.6305,161.248,5.8718,5.586,174.58
2021-01-14 19:00:00,180.9972,160.2988,139.6005,163.3026,66.3021,160.2988,5.9954,5.5145,174.09
2021-01-14 18:00:00,180.1076,159.3126,138.5177,162.5586,67.4943,159.3126,6.1158,5.3943,175.0
2021-01-14 17:00:00,178.908,158.2943,137.6806,161.7006,66.3768,158.2943,6.088,5.2139,173.26
2021-01-14 16:00:00,177.7086,157.3646,137.0207,160.9034,67.8012,157.3646,6.141,4.9954,174.36
2021-01-14 15:00:00,176.0697,156.5026,136.9356,159.9753,66.4505,156.5026,6.0074,4.709,172.225
2021-01-14 14:00:00,174.5742,155.7201,136.8661,159.1305,71.1899,155.7201,5.9668,4.3844,175.73
2021-01-14 13:00:00,172.3063,154.7958,137.2853,157.9857,70.7644,154.7958,5.4714,3.9888,174.99
2021-01-14 12:00:00,169.9297,153.8171,137.7046,156.813,68.0418,153.8171,4.8348,3.6181,170.575
2021-01-14 11:00:00,168.0557,153.041,138.0263,155.8639,67.23,153.041,4.4015,3.3139,169.36
2021-01-14 10:00:00,166.1617,152.396,138.6303,154.9332,65.1448,152.396,3.9082,3.042,166.4
2021-01-14 09:00:00,164.6603,151.915,139.1696,154.1424,60.7392,151.915,3.523,2.8254,161.0
2021-01-14 08:00:00,163.9017,151.6106,139.3196,153.6694,60.6055,151.6106,3.5299,2.6511,160.85
2021-01-14 06:00:00,163.1483,151.3363,139.5244,153.1742,60.6055,151.3363,3.5027,2.4313,160.85
2021-01-13 17:00:00,162.351,151.064,139.7769,152.6448,59.7691,151.064,3.4171,2.1635,159.87
2021-01-13 16:00:00,161.5745,150.771,139.9675,152.1466,59.4292,150.771,3.3578,1.8501,159.47
2021-01-13 15:00:00,160.7387,150.4053,140.072,151.6415,62.264,150.4053,3.274,1.4731,161.7
2021-01-13 14:00:00,159.459,150.0153,140.5717,150.9478,65.8879,150.0153,2.8925,1.0229,164.36
2021-01-13 13:00:00,157.4888,149.6193,141.7498,150.0228,64.2231,149.6193,2.0925,0.5555,162.16
2021-01-13 12:00:00,155.6295,149.25,142.8704,149.1858,61.0309,149.25,1.265,0.1713,158.34
2021-01-13 11:00:00,154.5881,149.0466,143.5051,148.5544,59.627,149.0466,0.5794,-0.1021,156.8
2021-01-13 10:00:00,153.6857,148.864,144.0423,147.9858,51.1879,148.864,-0.1473,-0.2725,149.1543
2021-01-13 09:00:00,153.7905,148.9192,144.0478,147.9052,49.376,148.9192,-0.2942,-0.3038,147.8
2021-01-13 05:00:00,154.0512,149.0642,144.0771,147.9125,47.4258,149.0642,-0.3396,-0.3063,146.4
2021-01-12 19:00:00,154.2518,149.2532,144.2545,148.0168,49.9782,149.2532,-0.25,-0.2979,148.32
2021-01-12 18:00:00,154.3463,149.3332,144.32,147.9959,49.7467,149.3332,-0.3275,-0.3099,148.15
2021-01-12 17:00:00,154.6277,149.4872,144.3467,147.9852,49.5476,149.4872,-0.4043,-0.3055,148.0
2021-01-12 16:00:00,154.6317,149.4738,144.3159,147.9842,49.4054,149.4738,-0.4813,-0.2808,147.89
2021-01-12 15:00:00,154.6479,149.4445,144.2411,147.9907,49.1347,149.4445,-0.5613,-0.2307,147.675
2021-01-12 14:00:00,154.7646,149.3553,143.9461,148.0125,49.6182,149.3553,-0.6333,-0.1481,148.08
2021-01-12 13:00:00,154.8109,149.286,143.7611,148.0078,47.1676,149.286,-0.7573,-0.0268,146.105
2021-01-12 12:00:00,154.8295,149.273,143.7165,148.139,45.0754,149.273,-0.7035,0.1559,144.505
2021-01-12 11:00:00,154.7535,149.3095,143.8655,148.3897,45.003,149.3095,-0.4616,0.3707,144.45
2021-01-12 10:00:00,154.7459,149.3125,143.8792,148.6614,45.9827,149.3125,-0.1406,0.5788,145.37
2021-01-12 09:00:00,154.7621,149.3044,143.8466,148.8884,49.5287,149.3044,0.1775,0.7587,148.5
2021-01-12 08:00:00,154.8468,149.1919,143.5369,148.9151,49.8253,149.1919,0.2622,0.904,148.75
2021-01-11 18:00:00,154.9603,149.0454,143.1304,148.9265,48.9384,149.0454,0.3411,1.0645,148.0
2021-01-11 17:00:00,155.0762,148.9184,142.7605,148.9904,46.0238,148.9184,0.5132,1.2453,145.63
2021-01-11 16:00:00,155.2076,148.8447,142.4818,149.2222,47.874,148.8447,0.9667,1.4283,147.29
2021-01-11 15:00:00,155.51,148.6557,141.8014,149.3554,51.1297,148.6557,1.3625,1.5437,150.01
2021-01-11 14:00:00,155.9291,148.293,140.657,149.3103,53.6722,148.293,1.5708,1.5891,151.97
2021-01-11 13:00:00,156.2303,147.814,139.3977,149.1269,53.5583,147.814,1.6144,1.5936,151.87
2021-01-11 12:00:00,156.2133,147.3917,138.5701,148.9377,54.5303,147.3917,1.6566,1.5884,152.62
2021-01-11 11:00:00,155.9239,146.9877,138.0515,148.6837,54.6069,146.9877,1.6101,1.5714,152.68
2021-01-11 10:00:00,155.6773,146.5217,137.3661,148.4081,52.9006,146.5217,1.5212,1.5617,151.08
2021-01-11 09:00:00,155.5379,146.1,136.6622,148.2239,49.9691,146.1,1.5485,1.5718,148.5
2021-01-11 08:00:00,155.5024,145.7882,136.074,148.2048,51.7804,145.7882,1.8236,1.5777,150.0
2021-01-08 20:00:00,155.2132,145.6235,136.0338,148.081,54.9646,145.6235,1.9954,1.5162,152.48
2021-01-08 17:00:00,154.6266,145.3809,136.1352,147.7776,53.4009,145.3809,1.9331,1.3964,151.08
2021-01-08 16:00:00,154.1633,145.159,136.1547,147.5499,54.9285,145.159,1.9681,1.2622,152.24
2021-01-08 15:00:00,153.4894,144.8427,136.196,147.2264,53.9178,144.8427,1.866,1.0857,151.32
2021-01-08 14:00:00,152.9472,144.4547,135.9622,146.9441,53.3574,144.4547,1.8022,0.8907,150.81
2021-01-08 13:00:00,152.4236,144.261,136.0985,146.6775,55.0581,144.261,1.7465,0.6628,152.15
2021-01-08 12:00:00,151.6499,144.0227,136.3955,146.3001,54.9753,144.0227,1.5136,0.3918,152.07
2021-01-08 11:00:00,151.1868,143.9204,136.6539,145.9022,53.5798,143.9204,1.2024,0.1114,150.72
2021-01-08 10:00:00,151.0481,143.8897,136.7313,145.5699,56.1337,143.8897,0.9252,-0.1613,152.77
2021-01-08 09:00:00,150.5246,143.7907,137.0568,145.0733,50.3659,143.7907,0.3492,-0.433,147.6
2021-01-08 08:00:00,150.6965,143.8379,136.9792,144.8991,49.6354,143.8379,0.1353,-0.6285,147.01
2021-01-07 20:00:00,151.0205,143.9285,136.8366,144.7535,47.0698,143.9285,-0.0796,-0.8195,145.0
2021-01-07 19:00:00,151.5057,144.0947,136.6837,144.7365,48.2519,144.0947,-0.1481,-1.0044,146.0
2021-01-07 17:00:00,151.909,144.2277,136.5464,144.6494,47.8923,144.2277,-0.3351,-1.2185,145.7157
2021-01-07 16:00:00,152.2452,144.3525,136.4598,144.5758,47.7494,144.3525,-0.54,-1.4394,145.6
2021-01-07 15:00:00,152.5121,144.4625,136.4129,144.5052,46.4492,144.4625,-0.7819,-1.6642,144.54
2021-01-07 14:00:00,152.4958,144.4445,136.3932,144.5028,47.0741,144.4445,-0.9714,-1.8848,145.125
2021-01-07 13:00:00,152.5598,144.484,136.4082,144.4599,47.0741,144.484,-1.2587,-2.1131,145.125
2021-01-07 12:00:00,152.5784,144.4972,136.4159,144.414,46.1836,144.4972,-1.607,-2.3267,144.355
2021-01-07 11:00:00,152.6017,144.5187,136.4356,144.4181,45.9954,144.5187,-1.9499,-2.5067,144.19
2021-01-07 10:00:00,152.598,144.514,136.43,144.4338,45.1296,144.514,-2.3423,-2.6459,143.42
2021-01-07 09:00:00,152.6062,144.5287,136.4511,144.5037,43.0671,144.5287,-2.7307,-2.7218,141.62
2021-01-07 08:00:00,152.6099,144.5978,136.5858,144.7026,40.054,144.5978,-3.0035,-2.7195,139.13
2021-01-07 05:00:00,152.6882,144.8768,137.0654,145.0869,38.1085,144.8768,-3.0544,-2.6486,137.6
2021-01-06 20:00:00,152.4639,145.1345,137.8052,145.6033,39.4012,145.1345,-2.9192,-2.5471,139.2
2021-01-06 19:00:00,152.3483,145.3558,138.3634,146.0449,40.4797,145.3558,-2.8671,-2.4541,140.5
2021-01-06 17:00:00,152.3467,145.5712,138.7956,146.4273,38.2164,145.5712,-2.8912,-2.3508,138.7002
2021-01-06 16:00:00,152.1211,145.8368,139.5526,146.9602,37.8735,145.8368,-2.6967,-2.2157,138.43
2021-01-06 15:00:00,151.9892,146.2065,140.4238,147.5485,38.4189,146.2065,-2.3817,-2.0955,139.145
2021-01-06 14:00:00,155.7771,147.0983,138.4196,148.128,43.4183,147.0983,-2.0179,-2.0239,145.06
2021-01-06 13:00:00,158.6452,147.7797,136.9142,148.3396,43.548,147.7797,-2.1263,-2.0255,145.2
2021-01-06 12:00:00,160.2744,148.3363,136.3983,148.5561,42.6312,148.3363,-2.2481,-2.0003,144.425
2021-01-06 11:00:00,161.7436,148.9252,136.1068,148.841,40.6165,148.9252,-2.2919,-1.9383,142.75
2021-01-06 10:00:00,163.0145,149.5705,136.1265,149.2611,36.6763,149.5705,-2.1439,-1.8499,139.68
2021-01-06 09:00:00,163.6301,150.2354,136.8408,149.9219,41.2625,150.2354,-1.6113,-1.7764,145.0
2021-01-06 08:00:00,164.5072,150.7564,137.0057,150.2613,41.2625,150.7564,-1.4497,-1.8177,145.0
2021-01-05 18:00:00,165.1255,151.2278,137.3301,150.6241,45.2369,151.2278,-1.2223,-1.9097,149.0
2021-01-05 17:00:00,165.6861,151.5544,137.4228,150.7362,46.0952,151.5544,-1.3217,-2.0815,149.8
2021-01-05 16:00:00,166.0687,151.8048,137.5409,150.8007,46.0952,151.8048,-1.5107,-2.2715,149.8
2021-01-05 15:00:00,166.4774,152.0728,137.6682,150.8697,45.1408,152.0728,-1.7299,-2.4617,149.015
2021-01-05 14:00:00,167.3525,152.5223,137.6921,150.9976,45.8556,152.5223,-1.9047,-2.6447,149.73
2021-01-05 13:00:00,168.1037,152.9313,137.7588,151.0851,46.1074,152.9313,-2.1728,-2.8297,149.985
2021-01-05 12:00:00,168.7872,153.3268,137.8663,151.1609,46.1122,153.3268,-2.5095,-2.9939,149.99
2021-01-05 11:00:00,169.4411,153.7271,138.0131,151.2417,45.5314,153.7271,-2.9031,-3.115,149.46
2021-01-05 10:00:00,169.9993,154.1281,138.257,151.3646,44.9251,154.1281,-3.3094,-3.168,148.9
2021-01-05 09:00:00,170.5771,154.5718,138.5664,151.5345,39.2006,154.5718,-3.7228,-3.1326,144.0
2021-01-05 08:00:00,170.8821,155.1674,139.4527,152.0542,41.1497,155.1674,-3.6974,-2.985,146.31
2021-01-04 20:00:00,171.0999,155.6348,140.1696,152.4503,40.1662,155.6348,-3.8464,-2.807,145.52
2021-01-04 19:00:00,171.0842,156.0598,141.0353,152.9283,39.5231,156.0598,-3.9002,-2.5471,145.0
2021-01-04 18:00:00,171.0127,156.5294,142.0461,153.475,38.353,156.5294,-3.8591,-2.2088,144.05
2021-01-04 17:00:00,170.7352,157.0049,143.2746,154.125,38.1215,157.0049,-3.6539,-1.7963,143.86
2021-01-04 16:00:00,170.3115,157.4768,144.6421,154.833,37.9259,157.4768,-3.3194,-1.3319,143.695
2021-01-04 15:00:00,169.6851,157.7964,145.9078,155.6011,40.8019,157.7964,-2.8275,-0.835,147.5
2021-01-04 14:00:00,169.3627,158.0298,146.6969,156.1598,38.2191,158.0298,-2.5458,-0.3369,145.33
2021-01-04 13:00:00,168.7518,158.3128,147.8738,156.9067,38.6017,158.3128,-1.9284,0.2154,145.84
2021-01-04 12:00:00,168.0881,158.5908,149.0935,157.6699,39.4399,158.5908,-1.1641,0.7513,146.96
2021-01-04 11:00:00,167.4908,158.8108,150.1308,158.4085,39.109,158.8108,-0.2858,1.2302,146.67
2021-01-04 10:00:00,166.6734,159.0771,151.4809,159.2181,41.2505,159.0771,0.8689,1.6092,149.52
2021-01-04 09:00:00,166.1005,159.3201,152.5397,159.8869,59.2872,159.3201,2.0399,1.7943,165.9
